################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-04-12 04:49:28 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-04-11 01:27:09", "1784082", "svc4-relay.pestte1ex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 01:28:25", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 01:21:35", "1784081", "vault3-io.pestte1ex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 01:22:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 01:15:47", "1784080", "node2-info.pestte1ex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 01:17:43", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 01:10:22", "1784079", "test1-api.pestte1ex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 01:11:34", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 01:05:31", "1784078", "158.160.75.185:40458", "ip:port", "botnet_cc", "win.raton_rat", "None", "RatonRAT", "", "100", "False", "None", "RatonRAT", "0", "abuse_ch"
"2026-04-11 01:04:54", "1784077", "gate6-hub.consiliumundu-lat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 01:06:11", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 00:59:30", "1784076", "svc5-base.consiliumundu-lat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 01:00:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:54:29", "1784075", "vault4-root.consiliumundu-lat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:55:08", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 00:48:05", "1784074", "node3-link.consiliumundu-lat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:49:23", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:42:00", "1784073", "api2-unit.consiliumundu-lat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:43:58", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 00:36:36", "1784072", "team1-work.consiliumundu-lat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:37:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:30:52", "1784071", "hub6-secure.exhib1torknot.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:32:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:25:20", "1784070", "svc5-mark.exhib1torknot.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:27:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:19:31", "1784069", "vault4-file.exhib1torknot.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:21:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:14:18", "1784066", "node3-view.exhib1torknot.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:16:36", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:08:52", "1784064", "api2-knot.exhib1torknot.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:10:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:02:45", "1784061", "show1-data.exhib1torknot.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 00:05:09", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 00:00:30", "1784059", "195.226.92.129:20302", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "False", "None", "NjRAT", "0", "abuse_ch"
"2026-04-10 23:57:04", "1784057", "gate6-point.semiunder-lear.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:59:27", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 23:51:35", "1784056", "svc5-hub.semiunder-lear.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:53:58", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:46:09", "1784055", "vault4-sync.semiunder-lear.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:47:31", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:40:35", "1784054", "node3-base.semiunder-lear.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:41:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:34:55", "1784053", "study2-api.semiunder-lear.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:36:31", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:29:11", "1784052", "learn1-app.semiunder-lear.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:30:51", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 23:23:53", "1784051", "main6-gate.8rivastyinfamy.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:26:29", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:18:21", "1784050", "hub5-relay.8rivastyinfamy.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:19:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:12:22", "1784049", "file4-svc.8rivastyinfamy.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:14:34", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:06:39", "1784048", "node3-vault.8rivastyinfamy.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:08:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 23:01:01", "1784047", "api2-cloud.8rivastyinfamy.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 23:03:12", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:55:29", "1784046", "track1-io.8rivastyinfamy.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:57:53", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 22:49:48", "1784045", "gate6-main.cesura-wate7y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:52:19", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:44:20", "1784044", "svc5-secure.cesura-wate7y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:45:43", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:38:35", "1784042", "info4-vault.cesura-wate7y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:40:38", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 22:33:05", "1784040", "data3-node.cesura-wate7y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:35:06", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:27:31", "1784038", "flow2-api.cesura-wate7y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:29:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:22:16", "1784036", "web1-state.cesura-wate7y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:24:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:16:07", "1784034", "hub6-gate.l2vashs-calpel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:18:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:15:05", "1784033", "http://www.gpsindia.biz/crm/kha/32/index.php", "url", "botnet_cc", "win.azorult", "PuffStealer,Rultazo", "Azorult", "", "100", "False", "None", "AZORult", "0", "abuse_ch"
"2026-04-10 22:11:04", "1784031", "svc5-relay.l2vashs-calpel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:15:20", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 22:04:34", "1784029", "base4-vault.l2vashs-calpel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:06:13", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:58:54", "1784027", "tool3-node.l2vashs-calpel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 22:00:47", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:53:21", "1784026", "sharp2-api.l2vashs-calpel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:55:30", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 21:47:56", "1784025", "cut1-point.l2vashs-calpel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:50:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:42:20", "1784024", "gate6-way.p1aster-voice.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:43:30", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 21:36:33", "1784023", "audio-hub5.p1aster-voice.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:38:06", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:30:53", "1784022", "vault-svc4.p1aster-voice.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:32:51", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:25:11", "1784021", "node3-call.p1aster-voice.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:26:01", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:20:12", "1784020", "89.163.135.20:6353", "ip:port", "botnet_cc", "win.raton_rat", "None", "RatonRAT", "", "100", "False", "None", "RatonRAT", "0", "abuse_ch"
"2026-04-10 21:20:03", "1784019", "talk-api2.p1aster-voice.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:20:30", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:14:24", "1784015", "voice1-sync.p1aster-voice.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:15:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:08:28", "1784014", "stoneroad.clin8company.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:10:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 21:02:44", "1784013", "8cnv5b.clin8company.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 21:05:03", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 20:57:14", "1784012", "balance-ring.clin8company.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:58:41", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:55:07", "1784011", "20.9.134.18:7211", "ip:port", "botnet_cc", "win.nworm", "nw0rm,NWorm", "N-W0rm", "", "100", "False", "None", "N-W0rm", "0", "abuse_ch"
"2026-04-10 20:51:35", "1784010", "mndchnr.clin8company.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:53:18", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:45:58", "1784009", "rpmfki.clin8company.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:48:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:40:30", "1784008", "pc7il3.clin8company.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:41:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:34:49", "1784007", "vjdxcj1y.particulscoop.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:36:45", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:29:09", "1784006", "ser-marken.particulscoop.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:34:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:23:59", "1784005", "vor-litha.particulscoop.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:24:26", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:18:04", "1784004", "west-reach.particulscoop.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:20:06", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 20:12:34", "1784003", "endpo7-port.particulscoop.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:12:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 20:06:42", "1784002", "cach-route.particulscoop.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:06:44", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 20:01:36", "1784001", "byte-mesh.flamesre5ent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 20:03:18", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:55:26", "1784000", "vvind-frame.flamesre5ent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:56:48", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:50:19", "1783999", "rs8ize.flamesre5ent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:52:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:44:32", "1783996", "moraltest.flamesre5ent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:45:45", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:38:53", "1783995", "unilink.flamesre5ent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:41:19", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:32:59", "1783994", "tr4ce5-trail.flamesre5ent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:34:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:30:21", "1783993", "http://test1.amanur.com/Confirme.html", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "True", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 19:27:54", "1783989", "mhspcr.predestincent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:28:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:22:03", "1783988", "castgrove.predestincent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:23:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:16:46", "1783983", "si1ent-dock.predestincent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:18:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:10:56", "1783982", "arklith0os.predestincent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:12:34", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 19:10:32", "1783981", "144.126.140.33:3000", "ip:port", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 19:09:48", "1783980", "144.126.140.33:6712", "ip:port", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 19:08:30", "1783979", "http://144.126.140.33:3000", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 19:05:17", "1783978", "finalatom.predestincent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:07:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 19:00:03", "1783977", "xpie348.online", "domain", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 18:59:39", "1783976", "exposedeep.predestincent.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 19:04:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 18:59:32", "1783975", "https://xpie348.online/instalador/bcb.crx", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "Banking Stealer,Chrome Extension,ClickFix,ooidffpmpnebkcjneofkaidbcafefiag", "0", "HuntYethHounds"
"2026-04-10 18:56:45", "1783974", "http://xpie348.online/instalador/update.xml", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 18:55:30", "1783973", "https://test1.amanur.com", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "2026-04-11 14:30:29", "100", "True", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 18:55:15", "1783972", "test1.amanur.com", "domain", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "True", "", "Banking Stealer,Chrome Extension,ClickFix", "0", "HuntYethHounds"
"2026-04-10 18:54:05", "1783971", "60moi.canone7node.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 18:56:00", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 18:48:30", "1783970", "asset5-track.canone7node.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 18:51:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 18:42:46", "1783969", "solcoreal5.canone7node.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 18:46:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 18:37:07", "1783968", "soundencode.canone7node.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 18:42:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 18:31:30", "1783967", "ubped.canone7node.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 18:33:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
